comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011839999817311764,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01321600005030632,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012095999903976917,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012191999703645706,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.011839999817311764,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01190400030463934,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012095999903976917,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012128000147640705,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01142400037497282,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011168000288307667,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.01190400030463934,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.011744000017642975,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.011807999573647976,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012864000163972378,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012864000163972378,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011872000060975552,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011487999930977821,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.01228800043463707,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012095999903976917,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.011935999616980553,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012095999903976917,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.011648000217974186,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011935999616980553,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011552000418305397,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012736000120639801,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.011680000461637974,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01881599985063076,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012480000033974648,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.011839999817311764,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012256000190973282,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012415999546647072,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012256000190973282,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012000000104308128,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012608000077307224,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01708799973130226,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01244799979031086,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011776000261306763,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012256000190973282,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.011776000261306763,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01190400030463934,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012000000104308128,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012000000104308128,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012032000347971916,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012032000347971916,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012415999546647072,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012256000190973282,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01228800043463707,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01283199992030859,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012608000077307224,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01196799986064434,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.011776000261306763,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012032000347971916,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012256000190973282,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012415999546647072,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01235199999064207,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01244799979031086,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01196799986064434,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012000000104308128,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012640000320971012,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012512000277638435,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012160000391304493,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012671999633312225,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012128000147640705,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011744000017642975,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012415999546647072,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012608000077307224,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012480000033974648,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012128000147640705,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.011807999573647976,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.019487999379634857,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01196799986064434,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01196799986064434,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.011552000418305397,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.011711999773979187,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.011296000331640244,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01152000017464161,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01206399966031313,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01206399966031313,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.011455999687314034,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.0191040001809597,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.01206399966031313,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01235199999064207,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012128000147640705,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.011711999773979187,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.01228800043463707,0,0,1
CommType.broadcast,CommGroup.tp_group,2,40,forward_step,None,0,,0.1356160044670105,0.0,0.0,1
CommType.broadcast,CommGroup.tp_group,2,16400,forward_step,None,0,,0.08537600189447403,0.18,0.18,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronEmbedding,None,None,,0.5235840082168579,14.92,14.92,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013024000450968742,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.01235199999064207,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5047039985656738,15.48,15.48,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012256000190973282,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5080000162124634,15.38,15.38,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013151999562978745,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012480000033974648,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5063999891281128,15.43,15.43,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.01244799979031086,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5041279792785645,15.5,15.5,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012736000120639801,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.01206399966031313,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5053120255470276,15.46,15.46,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.013055999763309956,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012128000147640705,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5040000081062317,15.5,15.5,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.02236800082027912,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012384000234305859,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5042240023612976,15.49,15.49,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.025599999353289604,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012608000077307224,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5055040121078491,15.45,15.45,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.01500799972563982,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012223999947309494,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5058879852294922,15.44,15.44,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012319999746978283,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012128000147640705,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5070719718933105,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012575999833643436,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011839999817311764,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.506879985332489,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.01244799979031086,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012095999903976917,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5035200119018555,15.52,15.52,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012543999589979649,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012000000104308128,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5034559965133667,15.52,15.52,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.013055999763309956,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.011935999616980553,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5058879852294922,15.44,15.44,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012959999963641167,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012384000234305859,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5049279928207397,15.47,15.47,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012799999676644802,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012384000234305859,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5034559965133667,15.52,15.52,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011839999817311764,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5030720233917236,15.53,15.53,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012864000163972378,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012703999876976013,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5051199793815613,15.47,15.47,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.014720000326633453,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012736000120639801,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5087360143661499,15.36,15.36,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.013120000250637531,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012223999947309494,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5071359872817993,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013535999692976475,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012191999703645706,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5195519924163818,15.04,15.04,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012191999703645706,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012191999703645706,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5165759921073914,15.12,15.12,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013120000250637531,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011744000017642975,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5113279819488525,15.28,15.28,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012896000407636166,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012032000347971916,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5105599761009216,15.3,15.3,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011231999844312668,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5127360224723816,15.24,15.24,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012512000277638435,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012032000347971916,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5100799798965454,15.32,15.32,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012992000207304955,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011680000461637974,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5071039795875549,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012671999633312225,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012000000104308128,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5072960257530212,15.4,15.4,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012480000033974648,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012000000104308128,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5019840002059937,15.56,15.56,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012384000234305859,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012799999676644802,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.506816029548645,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012768000364303589,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.01196799986064434,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.50627201795578,15.43,15.43,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012384000234305859,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.011839999817311764,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5048959851264954,15.47,15.47,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013024000450968742,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012032000347971916,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5033280253410339,15.52,15.52,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012543999589979649,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012223999947309494,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5064640045166016,15.43,15.43,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.01190400030463934,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5076799988746643,15.39,15.39,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012992000207304955,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.01190400030463934,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5071039795875549,15.41,15.41,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.01283199992030859,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012384000234305859,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5055680274963379,15.45,15.45,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012671999633312225,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.01206399966031313,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5171200037002563,15.11,15.11,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.01283199992030859,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.01206399966031313,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5173439979553223,15.1,15.1,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012640000320971012,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012000000104308128,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5084159970283508,15.37,15.37,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012575999833643436,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.011872000060975552,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5072320103645325,15.4,15.4,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012671999633312225,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012480000033974648,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5049600005149841,15.47,15.47,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.01321600005030632,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012223999947309494,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5028799772262573,15.54,15.54,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.012160000391304493,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5074880123138428,15.39,15.39,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.013183999806642532,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012160000391304493,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5047039985656738,15.48,15.48,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.01190400030463934,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.01206399966031313,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5078719854354858,15.38,15.38,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,0.012864000163972378,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,0.012128000147640705,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5029119849205017,15.53,15.53,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,0.012384000234305859,0,0,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,0.01196799986064434,0,0,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,0.5059199929237366,15.44,15.44,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,0.08057600259780884,0.09,0.09,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,0.07625599950551987,0.1,0.1,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,0.07430399954319,0.1,0.1,1
CommType.all_reduce,CommGroup.dp_group,1,4,forward_step.average_losses_across_data_parallel_group,None,None,,0.0767040029168129,0.0,0.0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012927999719977379,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.01206399966031313,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.012191999703645706,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,0.01196799986064434,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,0.01244799979031086,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012223999947309494,0,0,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,0.012000000104308128,0,0,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,0.012256000190973282,0,0,1
