comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronEmbedding,None,None,,None,None,None,1
CommType.broadcast,CommGroup.tp_group,2,40,forward_step,None,0,,None,None,None,1
CommType.broadcast,CommGroup.tp_group,2,16400,forward_step,None,0,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronEmbedding,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.attention_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,forward.MegatronRowLinear.mlp_row,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,forward.MegatronRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8192,forward_step._VocabParallelCrossEntropy,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.dp_group,1,4,forward_step.average_losses_across_data_parallel_group,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.attention_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearattention_row,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronColumnLinear.mlp_column,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,2,8388608,backward.MegatronColumnLinear,None,None,,None,None,None,1
CommType.computation,None,None,0,backward.MegatronRowLinearmlp_row,None,None,,None,None,None,1
